id,family_id,surveydate,participant_age,parent_age,parent_latinx,parent_latinx_txt,parent_race,parent_race_txt,parent_racedescribe,parent_sexassigned,parent_female,parent_gender_txt,parent_education,parent_education_txt,employment_status,employment_status_txt,employment_explain,parent_pob_us,parent_pob_other,nativelang_english,nativelang_txt,nativelang_other,primarylang_english,primarylang_txt,primarylang_other,secondlang,secondlang_type,seriousrelationship,bparentrelationship,nonromantic_caregiver,other_caregiver,other_caregiver_txt,marital_status,marital_status_txt,partner_age,partner_educ,partner_educ_txt,partner_educ_describe,partner_employ,partner_employ_txt,partner_employ_describe,partner_pob_us,partner_pob_other,annual_income,annual_income_txt,in_home_partner,in_home_child,in_home_parent_mom,in_home_parent_dad,in_home_spouse_parent,in_home_friend,in_home_otherfam,live_alone,in_home_other,ppl_in_home_describe,child_age_months,child_female,child_latinx,child_latinx_txt,child_race,child_race_txt,child_race_describe,child_pob_us,child_pob_other,current_num_children,firstchi_age_months,firstchi_female,secondchi_age_months,secondchi_female,thirdchi_age_months,thirdchi_female,fourthchi_age_months,fourthchi_female,fifthchi_age_months,fifthchi_female,mp_1_v2,mp_2_v2,mp_3_v2,mp_4_v2,mp_5_v2,mp_6_v2,mp_7_v2,mp_8_v2,mp_9_v2,mp_10_v2,mp_11_v2,mp_12_v2,mp_13_v2,mp_14_v2,mp_15_v2,mp_16_v2,mp_17_v2,mp_18_v2,mp_19_v2,mp_20_v2,anything_toknow,mp_complete,mp_total,mp_negaff,mp_cogcon,mp_bodsen,mp_soccon,cogstim_1,cogstim_2,cogstim_3,cogstim_4,cogstim_5,cogstim_6,cogstim_7,cogstim_8,cogstim_9,cogstim_10,cogstim_11,cogstim_12,cogstim_13,cogstim_14,cogstim_15,cogstim_16,cogstim_17,cogstim_20,cogstim_21,cogstim_22,cogstim_23,cogstim_24,cogstim_26,paryc_1,paryc_2,paryc_3,paryc_4,paryc_5,paryc_6,paryc_7,paryc_8,paryc_9,paryc_10,paryc_11,paryc_12,paryc_13,paryc_14,paryc_15,paryc_16,crpr_warmth_1,crpr_warmth_2,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_12,ps_7,ps_8,ps_9,ps_10,ps_11,ps_13,cogstim_total,paryc_setlim,paryc_suppos,paryc_proact,crpr_warmth,ps_consistency,ps_overreactivity,ps_hosility,pospar_total,prfq_1a,prfq_1b,prfq_1c,prfq_1d,prfq_1e,prfq_1f,prfq_complete,prfq_total
98,25,2020-11-19T13:51:57Z,34,34,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,4,"Some college credit, no degree",,1,Employed full time,,NA,,4,"30,001-60,000",1,0,0,0,0,0,0,0,0,,57.08592476851852,0,0,Not Hispanic or Latinx,5,White,,1,,3,57.08592476851852,0,32.25259143518519,1,32.25259143518519,1,NA,NA,NA,NA,81,78,100,71,39,100,100,73,72,100,100,100,83,71,100,96,72,80,76,100,,2,84.6,74.2,76.4,94.2,93.6,6,5,6,5,5,5,6,6,6,6,6,6,4,6,6,6,5,6,6,5,5,6,5,5,5,6,6,6,6,5,6,6,3,6,6,3,6,6,6,6,6,87,86,80,20,76,68,79,65,92,0,0,0,26,5.565217391304348,5.571428571428571,5.142857142857143,6,6,59.8,76,0,5.426501035196687,6,5,4,4,4,2,2,4.166666666666667
99,26,2020-11-19T14:03:40Z,34,34,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,55.15286265432099,1,0,Not Hispanic or Latinx,5,White,,1,,3,55.15286265432099,1,31.452862654320988,1,31.452862654320988,0,NA,NA,NA,NA,100,50,100,100,100,100,100,50,50,100,50,100,50,100,100,100,100,100,50,100,No,2,85,100,50,90,100,6,6,5,3,6,6,5,6,6,4,3,2,4,6,3,6,3,6,5,5,6,6,6,4,4,6,4,4,4,4,3,3,4,6,6,4,5,4,6,6,6,75,74,72,26,24,37,79,84,78,2,2,25,26,4.956521739130435,4.285714285714286,4.428571428571429,5,6,54.6,60.4,9.666666666666666,4.556935817805383,6,6,6,6,6,6,2,6
100,27,2020-11-19T13:28:09Z,28,28,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,41.79229726702509,0,0,Not Hispanic or Latinx,5,White,,1,,2,41.79229726702509,0,22.185373842592593,0,NA,NA,NA,NA,NA,NA,100,60,100,99,100,90,100,70,40,100,100,100,60,100,100,100,100,100,60,100,,2,88.95,99.8,58,100,98,6,6,6,4,6,6,6,5,6,5,3,3,3,6,6,6,1,6,4,5,4,6,3,5,5,5,4,6,5,5,5,6,6,5,4,2,6,5,6,6,6,90,70,83,5,51,69,92,100,95,0,0,32,6,4.869565217391305,5,5.142857142857143,4.5,6,50.8,81.4,10.666666666666666,5.004140786749483,6,6,6,6,6,5,2,5.833333333333333
101,28,2020-12-03T13:36:51Z,40,40,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,46.952241898148145,0,0,Not Hispanic or Latinx,5,White,,1,,1,46.952241898148145,0,NA,NA,NA,NA,NA,NA,NA,NA,90,75,100,100,100,100,100,70,50,99,100,100,50,100,100,100,100,100,42,100,"No delays, quite intelligent. ",2,88.8,97.8,57.4,100,100,6,6,6,6,6,6,6,5,6,6,4,5,6,6,6,6,1,6,6,6,5,6,6,6,6,5,4,5,6,5,5,5,6,5,6,5,6,6,6,6,6,56,59,36,12,60,72,88,100,94,0,0,1,13,5.565217391304348,5.285714285714286,5.428571428571429,6,6,35.2,82.8,0.3333333333333333,5.426501035196687,6,6,6,6,6,6,2,6
102,27,2020-11-19T16:05:50Z,29,29,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,41.79582959976105,0,0,Not Hispanic or Latinx,5,White,,0,,2,41.79582959976105,0,22.189023919753087,0,NA,NA,NA,NA,NA,NA,90,90,100,100,98,100,100,100,100,100,100,99,90,100,100,100,93,92,72,100,He is incredibly bright and full of life.,2,96.2,96,90.4,99.8,98.6,6,5,5,5,6,0,0,6,6,5,4,3,4,6,5,6,1,5,4,6,6,5,6,6,4,5,4,4,5,5,3,4,6,5,4,4,4,4,5,6,6,40,58,66,30,65,69,73,76,83,6,3,74,24,4.565217391304348,4.714285714285714,4.428571428571429,4,6,43.6,73.2,27.666666666666668,4.569358178053831,5,4,4,4,5,6,2,4.666666666666667
103,29,2020-11-30T10:18:30Z,32,32,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,44.41431712962963,1,0,Not Hispanic or Latinx,5,White,,1,,2,44.41431712962963,1,16.11431712962963,1,NA,NA,NA,NA,NA,NA,87,87,100,100,100,100,100,75,57,100,100,100,46,100,100,100,88,100,45,100,She has tested into Metro Nashville's exceptional learning/gifted education program. ,2,89.25,97.4,62,100,97.6,6,6,6,5,6,6,6,6,6,4,4,2,2,6,6,6,1,5,4,5,5,6,5,4,4,5,4,4,4,3,5,4,4,6,5,4,4,4,4,6,6,66,63,66,31,41,63,63,87,64,0,0,0,31,4.956521739130435,4,4.428571428571429,4.5,6,51.4,63.6,0,4.461697722567288,5,5,6,6,5,6,2,5.5
104,30,2020-11-19T14:03:29Z,39,39,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,42.825346848864996,0,0,Not Hispanic or Latinx,5,White,,1,,4,122.85760491338112,0,106.48619174382716,1,83.76083071983274,1,42.825346848864996,0,NA,NA,100,30,100,100,100,100,100,25,1,100,100,100,25,100,100,100,100,100,25,100,,2,80.3,100,21.2,100,100,6,6,6,1,6,6,6,6,6,5,2,0,3,6,5,6,0,6,2,5,6,6,0,6,6,6,6,3,6,6,6,3,6,4,6,6,6,6,6,6,6,98,99,97,2,16,28,98,98,99,1,0,13,1,4.391304347826087,5.571428571428571,5.285714285714286,6,6,59.4,67.8,4.666666666666667,5.082815734989648,6,6,6,6,6,6,2,6
105,31,2020-11-19T21:50:24Z,32,32,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,53.330333333333336,1,0,Not Hispanic or Latinx,5,White,,1,,3,83.23033333333333,0,53.330333333333336,1,16.93258064516129,0,NA,NA,NA,NA,75,40,100,80,85,100,100,50,25,100,100,100,50,100,100,100,100,75,25,100,She has an articulation delay with her speech.,2,80.25,83,38,100,100,4,5,6,3,6,6,5,6,6,5,2,2,2,6,5,6,0,2,4,5,6,5,2,2,5,3,2,4,3,3,4,3,4,5,4,3,4,5,5,6,5,64,28,78,43,24,77,61,75,92,0,0,27,66,4.304347826086956,3.142857142857143,4,4.5,5.5,55.8,65.8,9,3.815734989648033,4,5,5,3,4,6,2,4.5
106,32,2020-11-19T15:02:22Z,38,38,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,3,"High school graduate, diploma or the equivalent (i.e. GED)",6,Homemaker,,1,,1,English,,1,English,,0,,1,0,1,4,Adopted father,2,Married/domestic partnership,NA,3,"High school graduate, diploma or the equivalent (i.e. GED)",,1,Employed full time,,0,Canada,4,"30,001-60,000",1,1,1,0,0,0,0,0,0,,51.955698178016725,0,0,Not Hispanic or Latinx,5,White,,1,,4,189.9234401135006,NA,155.42088811728394,1,151.8266659199522,0,51.955698178016725,0,NA,NA,51,65,100,100,100,100,100,35,73,100,100,100,35,100,100,100,100,100,35,100,"ADHD, Sensory Processing Disorder, Frontal lobe disorder, Agressive behavior in pediatric patient diagnosis. Born addicted to heroin and meth, adopted by my husband and I. Been with us since birth.",2,84.7,90.2,48.6,100,100,6,6,6,4,5,6,6,5,6,6,1,5,3,6,5,6,0,4,2,6,6,5,5,3,4,5,5,5,5,3,6,4,5,6,5,5,6,4,6,6,6,83,55,44,50,56,65,84,100,76,7,0,0,18,4.782608695652174,4.285714285714286,5.428571428571429,4.5,6,50,76.2,2.3333333333333335,4.832298136645963,6,6,6,6,6,6,2,6
107,33,2020-11-19T14:36:27Z,36,36,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,0,1,4,Adopted father,2,Married/domestic partnership,NA,4,"Some college credit, no degree",,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,36.15362152777778,1,0,Not Hispanic or Latinx,5,White,,1,,2,36.15362152777778,1,12.69705309139785,0,NA,NA,NA,NA,NA,NA,50,24,76,84,65,79,50,16,50,70,95,50,20,95,93,60,81,67,24,91, -Adopted at birth  -NAS,2,62,67.2,26.8,76.6,77.4,5,6,6,5,6,6,6,6,6,5,4,3,5,6,6,6,4,5,5,6,6,6,5,4,4,4,5,5,3,3,5,4,6,6,5,4,6,5,6,6,6,50,60,70,33,50,50,36,80,76,4,0,0,40,5.391304347826087,4,5.285714285714286,5,6,50.6,58.4,1.3333333333333333,4.892339544513457,6,6,6,6,6,6,2,6
108,33,2020-11-19T18:42:52Z,42,42,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",1,Employed full time,,1,,1,English,,1,English,,0,,1,0,1,3,Adopted mother,2,Married/domestic partnership,NA,8,Graduate degree,,6,Homemaker,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,36.15932561728395,1,0,Not Hispanic or Latinx,5,White,,1,,2,36.15932561728395,1,12.702573178016726,0,NA,NA,NA,NA,NA,NA,50,50,100,65,33,74,95,5,25,86,99,96,17,100,89,76,74,69,17,98,,2,65.9,60.6,22.8,95.8,84.4,4,6,5,5,3,6,5,4,6,3,5,2,2,6,5,4,0,4,5,4,4,6,5,2,3,1,1,1,2,1,1,2,5,3,2,2,2,4,5,5,5,14,26,25,83,30,65,65,73,67,2,0,1,28,4.304347826086956,1.5714285714285714,2.857142857142857,3,5,35.2,60,1,2.910973084886128,4,4,4,4,4,2,2,3.6666666666666665
109,34,2020-11-20T15:45:48Z,33,33,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,5,Out of work but not currently looking for work,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,65.82763888888888,0,0,Not Hispanic or Latinx,5,White,,1,,3,128.42189351851852,0,98.55522685185186,0,65.82763888888888,0,NA,NA,NA,NA,75,100,100,100,100,100,100,80,75,100,100,100,70,100,100,100,100,100,50,100,No,2,92.5,95,75,100,100,6,6,5,2,5,5,5,4,6,4,3,0,2,6,3,6,0,1,2,4,6,4,0,4,2,5,3,5,4,3,4,4,4,3,3,2,3,3,4,6,6,50,61,73,64,42,0,50,100,50,35,19,58,57,3.6956521739130435,3.7142857142857144,3.4285714285714284,3,6,61,48.4,37.333333333333336,3.6128364389233956,4,3,4,4,4,4,2,3.8333333333333335
111,35,2020-11-20T21:50:50Z,34,34,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,5,Out of work but not currently looking for work,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,0,0,0,0,0,0,0,0,,51.66367669753087,0,NA,NA,5,White,,1,,2,51.66367669753087,0,25.563676697530866,1,NA,NA,NA,NA,NA,NA,68,72,70,33,37,71,26,41,41,37,40,34,69,37,71,73,78,24,28,32,,2,49.1,39.8,50.2,41.6,64.8,5,6,6,0,6,0,6,5,6,2,6,6,6,6,4,6,0,6,5,5,6,6,5,6,3,5,5,6,6,6,6,6,3,6,6,3,3,6,6,6,6,78,77,85,0,37,52,70,79,75,29,0,64,28,4.739130434782608,5.285714285714286,4.714285714285714,6,6,53.6,62.6,31,4.913043478260869,6,6,6,6,6,3,2,5.5
112,36,2020-11-21T19:58:50Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,0,,2,Other,Farsi ,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,70.73653300477898,1,0,Not Hispanic or Latinx,5,White,,1,,2,70.73653300477898,1,43.80104913381123,1,NA,NA,NA,NA,NA,NA,27,50,76,27,50,75,50,65,82,80,91,89,45,50,79,92,100,50,31,89,No. None ,2,64.9,46.8,54.6,71.8,86.4,5,5,5,1,6,4,4,5,6,5,0,0,1,3,3,4,0,2,0,4,6,0,6,0,1,3,3,0,2,2,6,0,6,3,0,3,6,0,6,6,4,24,55,67,50,24,19,75,95,41,9,29,59,85,3.260869565217391,1.5714285714285714,4.285714285714286,0,5,56.2,50.8,32.333333333333336,3.0393374741200825,6,6,5,5,5,6,2,5.5
113,37,2020-11-20T14:15:34Z,35,35,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,42.18647145061728,1,0,Not Hispanic or Latinx,3,Black/African American,,NA,,1,42.18647145061728,1,NA,NA,NA,NA,NA,NA,NA,NA,54,78,95,96,96,97,99,97,73,95,96,97,63,87,97,95,94,96,68,98,,2,88.55,87.4,75.8,95.2,95.8,5,5,6,4,6,6,6,6,6,5,4,3,4,6,6,6,0,6,3,5,6,5,4,4,4,5,5,6,5,4,6,6,6,6,4,4,6,6,6,6,6,85,87,92,6,30,89,23,84,82,0,0,72,21,4.913043478260869,4.714285714285714,5.714285714285714,5,6,58.2,61.6,24,5.113871635610766,6,6,6,6,6,6,2,6
114,38,2020-11-20T13:54:51Z,29,29,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,46.69612119175627,1,0,Not Hispanic or Latinx,5,White,,1,,2,46.69612119175627,1,13.792895385304659,1,NA,NA,NA,NA,NA,NA,100,75,100,100,100,100,100,75,60,60,100,100,65,100,100,100,100,60,60,100,,2,87.75,84,67,100,100,4,6,6,5,5,4,5,6,6,5,5,3,3,6,5,5,0,2,5,2,4,5,3,3,5,5,3,6,4,4,5,3,6,2,3,2,6,2,6,6,6,75,100,84,50,31,50,73,100,100,0,0,18,27,4.3478260869565215,4.285714285714286,4.285714285714286,2.5,6,67.2,70.8,6,4.306418219461698,6,6,6,5,6,6,2,5.833333333333333
116,39,2020-11-20T12:30:55Z,37,37,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,49.317382330246915,0,0,Not Hispanic or Latinx,5,White,,1,,2,90.18404899691357,0,49.317382330246915,0,NA,NA,NA,NA,NA,NA,100,50,100,100,81,100,100,75,75,100,100,100,70,100,100,100,100,80,60,90,,2,89.05,92.2,66,100,98,5,6,5,3,6,6,6,6,6,5,4,3,4,6,5,6,2,6,5,5,6,5,5,3,3,6,3,5,4,3,4,3,4,5,5,6,4,4,6,6,6,78,57,42,56,26,28,50,88,82,74,0,0,65,5.043478260869565,3.857142857142857,4.571428571428571,4.5,6,59.6,54.8,24.666666666666668,4.490683229813665,6,6,6,5,5,6,2,5.666666666666667
117,40,2020-11-20T11:53:50Z,38,38,0,Not Hispanic or Latinx,6,Other,Asian and White,Female,1,Woman,8,Graduate degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,7,Student,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,64.79018443847073,0,1,Hispanic/Latinx,6,Other,Asian and White,1,,3,64.79018443847073,0,38.31652391975309,1,3.24985725308642,0,NA,NA,NA,NA,100,64,100,100,70,92,100,75,75,100,100,100,72,100,100,100,100,100,74,100,,2,91.1,94,72,100,98.4,6,6,5,0,6,5,6,5,6,2,2,2,4,6,1,6,0,5,4,1,3,3,3,4,5,5,3,5,5,5,5,3,3,5,5,1,3,5,6,6,5,97,61,75,22,34,30,43,96,75,4,2,35,38,3.782608695652174,4.571428571428571,3.7142857142857144,5,5.5,58.6,55.6,13.666666666666666,4.022774327122153,6,6,6,6,6,5,2,5.833333333333333
119,41,2020-11-24T10:48:44Z,39,39,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,69.81501697530864,1,1,Hispanic/Latinx,6,Other,mixed - White and Black,1,,3,124.74835030864197,1,97.01501697530864,1,69.81501697530864,1,NA,NA,NA,NA,62,75,99,100,76,100,100,78,64,100,100,100,74,99,97,100,100,63,70,100,no,2,87.85,80.2,72.2,99.2,99.8,5,6,5,1,6,0,5,5,6,5,0,4,3,6,5,5,0,4,4,5,5,6,5,4,6,6,4,2,4,4,4,3,2,6,5,3,4,2,4,6,6,100,62,100,0,38,30,71,81,76,0,0,0,33,4.173913043478261,4.285714285714286,3.7142857142857144,3.5,6,59,59.2,0,4.057971014492754,6,6,5,5,6,6,2,5.666666666666667
120,21,2020-12-29T13:30:26Z,33,33,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,4,Divorced,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,69.59880002986858,0,NA,NA,5,White,,1,,2,69.59880002986858,0,40.14718712664277,0,NA,NA,NA,NA,NA,NA,77,70,100,100,73,100,100,100,69,100,100,100,62,70,100,100,100,72,40,100,Soren has trouble pronouncing some words. He can also get very upset when he doesn't get to do something.,2,86.65,84.4,68.2,94,100,5,6,6,4,5,5,6,5,6,5,3,2,3,6,6,3,1,3,5,6,5,5,4,3,4,6,3,4,4,4,4,6,6,5,5,2,4,4,6,6,6,62,62,65,29,59,50,64,93,67,34,0,0,39,4.565217391304348,4,4.714285714285714,4.5,6,51.4,66.6,11.333333333333334,4.426501035196687,6,6,6,6,5,6,2,5.833333333333333
121,40,2020-11-30T12:19:01Z,39,39,1,Hispanic/Latinx,5,White,,Male,0,Man,7,Bachelor's degree,7,Student,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,65.11710686728395,0,1,Hispanic/Latinx,6,Other,Asian/White mix,1,,3,65.11710686728395,0,38.65044020061728,1,3.5837735339506174,0,NA,NA,NA,NA,100,100,100,100,100,50,100,50,50,100,100,100,75,100,100,100,100,100,75,100,,2,90,100,70,100,90,5,5,4,0,6,5,5,5,6,4,2,1,4,6,2,5,0,5,4,3,4,4,2,5,4,5,4,5,5,5,4,4,3,4,4,2,3,5,6,6,5,100,81,79,9,50,50,80,93,82,0,0,21,8,3.782608695652174,4.714285714285714,3.7142857142857144,4.5,5.5,55.4,71,7,4.070393374741201,6,5,4,4,4,6,2,4.833333333333333
124,37,2020-11-25T00:43:03Z,30,30,0,Not Hispanic or Latinx,3,Black/African American,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,6,Homemaker,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,42.33432986111111,1,0,Not Hispanic or Latinx,3,Black/African American,,1,,1,42.33432986111111,1,NA,NA,NA,NA,NA,NA,NA,NA,71,80,100,90,94,95,91,93,72,96,97,93,74,97,95,95,96,89,61,100,,2,88.95,88,76,94.6,97.2,4,4,5,2,5,5,3,1,5,3,2,2,2,6,5,5,0,4,3,4,3,5,4,6,3,4,6,5,6,6,5,4,4,3,3,0,3,3,4,5,4,100,100,100,0,17,39,75,65,68,0,0,69,0,3.5652173913043477,5.142857142857143,3.2857142857142856,3,4.5,60,52.8,23,3.997929606625259,3,2,1,2,2,2,2,2
125,14,2020-11-30T13:07:28Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,2,Employed part time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,56.71822839506173,1,0,Not Hispanic or Latinx,5,White,,1,,3,56.71822839506173,1,56.71822839506173,1,10.051561728395061,0,NA,NA,NA,NA,91,71,100,84,90,100,100,84,77,100,80,100,74,100,100,100,100,81,38,100,,2,88.5,89.2,68.8,96,100,6,6,6,5,5,5,6,5,6,5,2,4,2,6,5,6,0,5,4,5,6,5,4,5,5,6,3,6,6,5,4,5,6,3,2,3,4,4,6,1,1,86,95,77,0,34,30,89,93,92,6,2,43,19,4.739130434782608,5.142857142857143,4.428571428571429,3,1,55.4,67.6,17,4.770186335403727,6,6,5,4,5,6,2,5.333333333333333
126,34,2020-11-25T16:49:24Z,34,34,1,Hispanic/Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,4,Out of work and looking for work,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,66.05669907407407,0,0,Not Hispanic or Latinx,5,White,,1,,3,128.59003240740742,0,98.72336574074075,0,66.05669907407407,0,NA,NA,NA,NA,42,44,77,58,56,57,41,78,29,70,74,65,44,57,86,59,65,39,42,81,,2,58.2,53,47.4,64.6,67.8,2,3,3,2,2,1,3,3,5,5,2,2,0,6,5,6,0,3,4,3,3,2,0,2,2,3,3,3,3,1,3,2,3,5,3,2,3,3,4,6,6,81,61,78,59,29,1,38,81,41,0,0,15,59,2.8260869565217392,2.4285714285714284,3.142857142857143,3,6,67.6,38,5,2.7991718426501033,3,3,2,3,2,6,2,3.1666666666666665
128,42,2020-11-30T23:21:51Z,34,34,1,Hispanic/Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,67.93245023148148,1,0,Not Hispanic or Latinx,5,White,,1,,2,67.93245023148148,1,38.16578356481482,1,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,73,87,100,100,100,74,100,100,89,100,100,100,100,,2,96.15,100,86.8,100,97.8,6,6,6,5,6,6,6,6,6,6,4,4,6,6,5,6,2,6,5,6,6,6,6,4,5,6,4,6,4,5,6,6,6,6,6,5,6,6,6,6,6,100,65,73,30,16,69,68,100,50,0,0,0,23,5.521739130434782,4.857142857142857,5.857142857142857,6,6,58.2,60.6,0,5.412008281573499,6,6,6,6,6,1,2,5.166666666666667
